regatta_id,race_id,date,start_time,race_no,event,round,distance_m,lane,seed,team_name,team_id,place,time,page
2025_Chicago,2025-07-26-R11,2025-07-26,11:04 AM,11,COMMUNITY MIXED,QUALIFYING; ROUND 2,500,2,,Typhoon,18,2,02:32.7,2
2025_Chicago,2025-07-26-R11,2025-07-26,11:04 AM,11,COMMUNITY MIXED,QUALIFYING; ROUND 2,500,3,,Water We Doin’,27,4,02:43.8,2
2025_Chicago,2025-07-26-R11,2025-07-26,11:04 AM,11,COMMUNITY MIXED,QUALIFYING; ROUND 2,500,4,,Peking University Alumni,17,3,02:42.5,2
2025_Chicago,2025-07-26-R12,2025-07-26,11:24 AM,12,COMMUNITY MIXED/OPEN,QUALIFYING; ROUND 2,500,1,,CM Rowing the Dice,26,2,03:13.8,2
2025_Chicago,2025-07-26-R12,2025-07-26,11:24 AM,12,COMMUNITY MIXED/OPEN,QUALIFYING; ROUND 2,500,2,,CM 21 DRAGONS,5,1,02:39.7,2
2025_Chicago,2025-07-26-R12,2025-07-26,11:24 AM,12,COMMUNITY MIXED/OPEN,QUALIFYING; ROUND 2,500,3,,CO CHI Running Club,2,2,02:44.9,2
2025_Chicago,2025-07-26-R12,2025-07-26,11:24 AM,12,COMMUNITY MIXED/OPEN,QUALIFYING; ROUND 2,500,4,,CO 502 Dragon Fire,10,1,02:28.4,2
2025_Chicago,2025-07-26-R13,2025-07-26,12:24 PM,13,SPORT WOMEN'S,QUALIFYING,500,2,,Island City Women,8,1,02:26.1,3
2025_Chicago,2025-07-26-R13,2025-07-26,12:24 PM,13,SPORT WOMEN'S,QUALIFYING,500,3,,Chicago Sirens,24,2,02:45.2,3
2025_Chicago,2025-07-26-R14,2025-07-26,12:44 PM,14,SPORT BCP,QUALIFYING,500,2,,LaCrosse Mississippi Sisters,7,3,02:45.0,3
2025_Chicago,2025-07-26-R14,2025-07-26,12:44 PM,14,SPORT BCP,QUALIFYING,500,3,,Dragon Divas,19,1,02:41.9,3
2025_Chicago,2025-07-26-R14,2025-07-26,12:44 PM,14,SPORT BCP,QUALIFYING,500,4,,Kentucky Thorough-Breasts,14,2,02:42.4,3
