regatta_id,race_no,race_id,date,start_time,event,round,distance_m,lane,seed,team_name,team_id,place,time,page
2025_PICKERING_DRAGON_BOAT_FESTIVAL,27,2025_PICKERING_DRAGON_BOAT_FESTIVAL-27,2025-06-08,15:44,SPORT OPEN A,FINAL,500,2,,Liquid LaGoons,,5,02:12.9,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,27,2025_PICKERING_DRAGON_BOAT_FESTIVAL-27,2025-06-08,15:44,SPORT OPEN A,FINAL,500,3,,PDBC Big Dogs Open,,3,02:06.7,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,27,2025_PICKERING_DRAGON_BOAT_FESTIVAL-27,2025-06-08,15:44,SPORT OPEN A,FINAL,500,4,,True North SLP Premier Open,,2,02:03.5,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,27,2025_PICKERING_DRAGON_BOAT_FESTIVAL-27,2025-06-08,15:44,SPORT OPEN A,FINAL,500,5,,NDRC Orcas,,1,02:02.4,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,28,2025_PICKERING_DRAGON_BOAT_FESTIVAL-28,2025-06-08,15:57,SPORT OPEN B,FINAL,500,2,,NDUC Valkyries,,3,02:12.8,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,28,2025_PICKERING_DRAGON_BOAT_FESTIVAL-28,2025-06-08,15:57,SPORT OPEN B,FINAL,500,3,,RC Liquid Assets Open,,4,02:13.8,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,28,2025_PICKERING_DRAGON_BOAT_FESTIVAL-28,2025-06-08,15:57,SPORT OPEN B,FINAL,500,4,,EVO CSDC Sr B,,2,02:11.5,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,28,2025_PICKERING_DRAGON_BOAT_FESTIVAL-28,2025-06-08,15:57,SPORT OPEN B,FINAL,500,5,,Iron Dragons Open,,1,02:11.3,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,29,2025_PICKERING_DRAGON_BOAT_FESTIVAL-29,2025-06-08,16:36,SPORT OPEN + SPORT WOMEN,FINAL,2000,1,,Liquid LaGoons,,4,09:03.8,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,29,2025_PICKERING_DRAGON_BOAT_FESTIVAL-29,2025-06-08,16:36,SPORT OPEN + SPORT WOMEN,FINAL,2000,2,,Iron Dragons Open,,5,09:34.5,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,29,2025_PICKERING_DRAGON_BOAT_FESTIVAL-29,2025-06-08,16:36,SPORT OPEN + SPORT WOMEN,FINAL,2000,3,,PDBC Big Dogs Open,,3,08:59.7,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,29,2025_PICKERING_DRAGON_BOAT_FESTIVAL-29,2025-06-08,16:36,SPORT OPEN + SPORT WOMEN,FINAL,2000,4,,True North SLP Premier Open,,2,08:53.0,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,29,2025_PICKERING_DRAGON_BOAT_FESTIVAL-29,2025-06-08,16:36,SPORT OPEN + SPORT WOMEN,FINAL,2000,5,,NDRC Orcas,,1,08:40.6,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,29,2025_PICKERING_DRAGON_BOAT_FESTIVAL-29,2025-06-08,16:36,SPORT OPEN + SPORT WOMEN,FINAL,2000,6,,Iron Dragons Women,,5,10:52.4,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,29,2025_PICKERING_DRAGON_BOAT_FESTIVAL-29,2025-06-08,16:36,SPORT OPEN + SPORT WOMEN,FINAL,2000,7,,PDBC Ignite Women,,4,09:55.6,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,29,2025_PICKERING_DRAGON_BOAT_FESTIVAL-29,2025-06-08,16:36,SPORT OPEN + SPORT WOMEN,FINAL,2000,8,,NDRC Storm,,2,09:28.3,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,29,2025_PICKERING_DRAGON_BOAT_FESTIVAL-29,2025-06-08,16:36,SPORT OPEN + SPORT WOMEN,FINAL,2000,9,,True North Senior Women,,3,09:29.3,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,29,2025_PICKERING_DRAGON_BOAT_FESTIVAL-29,2025-06-08,16:36,SPORT OPEN + SPORT WOMEN,FINAL,2000,10,,True North Premier Women,,1,09:23.0,
