regatta_id,race_id,date,start_time,race_no,event,round,distance_m,lane,seed,team_name,team_id,place,time,page
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-8,,12:00,8,Women's A Division,Heat 2,200,4,,Lagoon City Dragon Boat Club,,1,1:16.04,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-9,,12:15,9,Mixed Division,Heat 2,200,1,,Paddle Strong,,3,1:14.60,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-9,,12:15,9,Mixed Division,Heat 2,200,2,,A Shore Thing,,1,1:08.76,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-9,,12:15,9,Mixed Division,Heat 2,200,3,,GDBC Simcoe Flyers,,2,1:13.77,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-9,,12:15,9,Mixed Division,Heat 2,200,4,,Scugog Islanders,,4,1:16.17,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-10,,12:30,10,Mixed Division,Heat 2,200,1,,RainbowFire,,4,1:18.64,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-10,,12:30,10,Mixed Division,Heat 2,200,2,,Durham Dragons,,3,1:16.24,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-10,,12:30,10,Mixed Division,Heat 2,200,3,,Raging Dragons of Chatham Kent,,1,1:09.23,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-10,,12:30,10,Mixed Division,Heat 2,200,4,,Paddle Avengers,,2,1:15.94,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-11,,13:15,11,Women's C Division Final,Final,200,2,,WonderBroads,,2,1:18.51,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-11,,13:15,11,Women's C Division Final,Final,200,3,,Life Savers,,1,1:16.84,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-11,,13:15,11,Women's C Division Final,Final,200,4,,Barrie's Ribbons of Hope,,3,1:21.68,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-12,,13:30,12,Women's B Division Final,Final,200,2,,Lotus Dragons,,3,1:21.88,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-12,,13:30,12,Women's B Division Final,Final,200,3,,North End Storm,,1,1:14.60,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-12,,13:30,12,Women's B Division Final,Final,200,4,,Greased Lightning,,2,1:19.61,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-13,,13:45,13,Women's A Division Final,Final,200,2,,The Dragon Flies,,3,1:17.94,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-13,,13:45,13,Women's A Division Final,Final,200,3,,Flaming Dragons,,2,1:17.57,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-13,,13:45,13,Women's A Division Final,Final,200,4,,Lagoon City Dragon Boat Club,,1,1:15.07,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-14,,14:00,14,Mixed B Division Final,Final,200,1,,RainbowFire,,4,1:22.98,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-14,,14:00,14,Mixed B Division Final,Final,200,2,,Paddle Avengers,,3,1:18.47,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-14,,14:00,14,Mixed B Division Final,Final,200,3,,Scugog Islanders,,1,1:13.20,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-14,,14:00,14,Mixed B Division Final,Final,200,4,,Durham Dragons,,2,1:15.04,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-15,,14:15,15,Mixed A Division Final,Final,200,1,,Paddle Strong,,3,1:12.63,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-15,,14:15,15,Mixed A Division Final,Final,200,2,,A Shore Thing,,1,1:08.76,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-15,,14:15,15,Mixed A Division Final,Final,200,3,,GDBC Simcoe Flyers,,4,1:15.10,
2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL,2025_PORT_PERRY_DRAGON_BOAT_FESTIVAL-15,,14:15,15,Mixed A Division Final,Final,200,4,,Raging Dragons of Chatham Kent,,2,1:10.63,
