regatta_id,race_id,date,start_time,race_no,event,round,distance_m,lane,team_name,team_id,place,time,page
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-1,2025-06-07,8:45,1,Small Mixed,Championship,2000,7,EVO CSDC Sr D,,4,15:49.7,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-1,2025-06-07,8:45,1,Small Mixed,Championship,2000,8,PDBC Sr D  Mixed,,2,13:28.2,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-1,2025-06-07,8:45,1,Small Mixed,Championship,2000,9,PDBC Hana Nui Red Mixed,,3,13:52.6,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-1,2025-06-07,8:45,1,Small Mixed,Championship,2000,10,PDBC Sr B Mixed,,1,12:17.2,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-2,2025-06-07,9:12,2,Rec Women,Heat,500,1,PDBC Fired Up!,,3,02:31.8,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-2,2025-06-07,9:12,2,Rec Women,Heat,500,2,Cobourg survivor thrivers,,5,02:46.2,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-2,2025-06-07,9:12,2,Rec Women,Heat,500,3,Brett's Brood,,4,02:37.1,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-2,2025-06-07,9:12,2,Rec Women,Heat,500,4,EVO CSDC Sr C,,1,02:18.1,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-2,2025-06-07,9:12,2,Rec Women,Heat,500,5,PDBC Revved Up!,,2,02:20.3,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-3,2025-06-07,9:24,3,Rec Women / Rec Open,Heat,500,1,EVO CSDC Sr C (Rec Open),,1,02:04.8,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-3,2025-06-07,9:24,3,Rec Women / Rec Open,Heat,500,3,Miller Magic,,2,02:31.0,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-3,2025-06-07,9:24,3,Rec Women / Rec Open,Heat,500,4,PDBC Hana Nui Red,,1,02:15.9,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-3,2025-06-07,9:24,3,Rec Women / Rec Open,Heat,500,5,Tim's Tribe,,3,02:31.3,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-4,2025-06-07,9:36,4,Community Mixed,Heat,500,2,Scugog Lakers,,2,02:40.0,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-4,2025-06-07,9:36,4,Community Mixed,Heat,500,3,Dragon Tales,,4,02:52.7,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-4,2025-06-07,9:36,4,Community Mixed,Heat,500,4,Motthers of Dragons,,3,02:52.1,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-4,2025-06-07,9:36,4,Community Mixed,Heat,500,5,NAYGN Atomic Power Dragons,,1,02:36.2,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-5,2025-06-07,9:48,5,Rec Mixed,Heat,500,2,Hydroshock,,1,02:13.1,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-5,2025-06-07,9:48,5,Rec Mixed,Heat,500,3,PDBC Blue,,3,02:22.5,
2025_PICKERING_DRAGON_BOAT_FESTIVAL,2025_PICKERING_DRAGON_BOAT_FESTIVAL-5,2025-06-07,9:48,5,Rec Mixed,Heat,500,4,James' Gang,,2,02:16.4,
