regatta_id,race_id,date,start_time,race_no,event,round,distance_m,lane,seed,team_name,team_id,place,time,status,page
2025_GWNC,2025-09-06-R30,2025-09-06,2:54 PM,30,MIXED 500M QUALIFYING,Qualifying,500,6,,Shockwave DBC,14,1,02:12.5,,5
2025_GWNC,2025-09-06-R31,2025-09-06,2:54 PM,31,MIXED 500M QUALIFYING,Qualifying,500,1,,Will Paddle for Food,25,5,02:53.1,,5
2025_GWNC,2025-09-06-R31,2025-09-06,3:06 PM,31,MIXED 500M QUALIFYING,Qualifying,500,2,,Windburn Race Crew,34,3,02:39.5,,5
2025_GWNC,2025-09-06-R31,2025-09-06,3:06 PM,31,MIXED 500M QUALIFYING,Qualifying,500,3,,Bridgepoint Blazing Paddles,51,4,02:43.8,,5
2025_GWNC,2025-09-06-R31,2025-09-06,3:06 PM,31,MIXED 500M QUALIFYING,Qualifying,500,5,,Bell Blue Dragons,29,2,02:25.8,,5
2025_GWNC,2025-09-06-R31,2025-09-06,3:06 PM,31,MIXED 500M QUALIFYING,Qualifying,500,6,,Mojos,23,1,02:24.2,,5
2025_GWNC,2025-09-06-R32,2025-09-06,3:06 PM,32,MIXED 500M QUALIFYING,Qualifying,500,1,,Paddlers Anonymous Dawave (DS),62,3,02:34.0,,5
2025_GWNC,2025-09-06-R32,2025-09-06,3:18 PM,32,MIXED 500M QUALIFYING,Qualifying,500,2,,The Boulevard Blazers',13,6,03:03.5,,5
2025_GWNC,2025-09-06-R32,2025-09-06,3:18 PM,32,MIXED 500M QUALIFYING,Qualifying,500,3,,Sync or Swim,26,4,02:36.6,,5
2025_GWNC,2025-09-06-R32,2025-09-06,3:18 PM,32,MIXED 500M QUALIFYING,Qualifying,500,4,,Hydroshock,15,2,02:21.2,,5
2025_GWNC,2025-09-06-R32,2025-09-06,3:18 PM,32,MIXED 500M QUALIFYING,Qualifying,500,5,,Tribal Maui,48,1,02:21.1,,5
2025_GWNC,2025-09-06-R32,2025-09-06,3:18 PM,32,MIXED 500M QUALIFYING,Qualifying,500,6,,Holland Bloorview Infinite Waves,55,5,02:52.7,,5
2025_GWNC,2025-09-06-R33,2025-09-06,3:18 PM,33,MIXED 500M QUALIFYING,Qualifying,500,1,,True North Leviathan Black,21,1,02:11.4,,5
2025_GWNC,2025-09-06-R33,2025-09-06,3:30 PM,33,MIXED 500M QUALIFYING,Qualifying,500,2,,Peppers UA,69,2,02:15.7,,5
2025_GWNC,2025-09-06-R33,2025-09-06,3:30 PM,33,MIXED 500M QUALIFYING,Qualifying,500,3,,Wild Chicks,31,6,03:06.7,,5
2025_GWNC,2025-09-06-R33,2025-09-06,3:30 PM,33,MIXED 500M QUALIFYING,Qualifying,500,4,,Rusty Dragons - Barracudas,54,3,02:28.6,,5
2025_GWNC,2025-09-06-R33,2025-09-06,3:30 PM,33,MIXED 500M QUALIFYING,Qualifying,500,5,,Hail Marys,36,5,02:53.9,,5
2025_GWNC,2025-09-06-R33,2025-09-06,3:30 PM,33,MIXED 500M QUALIFYING,Qualifying,500,6,,Mutha Paddlers,56,4,02:33.2,,5
2025_GWNC,2025-09-06-R34,2025-09-06,3:30 PM,34,MIXED 500M QUALIFYING,Qualifying,500,1,,Wilcox Warriors,47,6,03:00.6,,5
2025_GWNC,2025-09-06-R34,2025-09-06,3:42 PM,34,MIXED 500M QUALIFYING,Qualifying,500,2,,Smoke on the Water,1,3,02:31.5,,5
2025_GWNC,2025-09-06-R34,2025-09-06,3:42 PM,34,MIXED 500M QUALIFYING,Qualifying,500,3,,Ronin Warriors,35,2,02:31.3,,5
2025_GWNC,2025-09-06-R34,2025-09-06,3:42 PM,34,MIXED 500M QUALIFYING,Qualifying,500,4,,TOHK Lion Rock,60,5,02:41.2,,5
2025_GWNC,2025-09-06-R34,2025-09-06,3:42 PM,34,MIXED 500M QUALIFYING,Qualifying,500,5,,Shiptalkers,50,4,02:32.6,,5
2025_GWNC,2025-09-06-R34,2025-09-06,3:42 PM,34,MIXED 500M QUALIFYING,Qualifying,500,6,,Water Vipers Performance 1X,67,1,02:30.7,,5
2025_GWNC,2025-09-06-R35,2025-09-06,3:54 PM,35,BCP 500M RACE #3,,500,2,,Pink Crusaders,16,5,03:04.4,,5
2025_GWNC,2025-09-06-R35,2025-09-06,3:54 PM,35,BCP 500M RACE #3,,500,3,,Dragons Abreast,2,2,02:43.5,,5
2025_GWNC,2025-09-06-R35,2025-09-06,3:54 PM,35,BCP 500M RACE #3,,500,4,,Barrie’s Ribbons of Hope,8,4,02:55.8,,5
2025_GWNC,2025-09-06-R35,2025-09-06,3:54 PM,35,BCP 500M RACE #3,,500,5,,Dragonflyers,24,3,02:52.0,,5
2025_GWNC,2025-09-06-R35,2025-09-06,3:54 PM,35,BCP 500M RACE #3,,500,6,,KNOT A BREAST,28,1,02:40.2,,5
2025_GWNC,2025-09-06-R37,2025-09-06,4:06 PM,37,SD 1 DAY MIXED 500M A DIVISION FINAL,Final,500,1,5,Draggin’ it Together (S),82,6,03:28.8,,5
2025_GWNC,2025-09-06-R37,2025-09-06,4:18 PM,37,SD 1 DAY MIXED 500M A DIVISION FINAL,Final,500,2,4,Sunnyside Paddling Club - Sunniest of Saturdays,5,4,02:58.1,,5
2025_GWNC,2025-09-06-R37,2025-09-06,4:18 PM,37,SD 1 DAY MIXED 500M A DIVISION FINAL,Final,500,3,3,Sunnyside Paddling Club - Wild Wednesdays,66,1,02:40.1,,5
2025_GWNC,2025-09-06-R37,2025-09-06,4:18 PM,37,SD 1 DAY MIXED 500M A DIVISION FINAL,Final,500,4,1,Sunnyside Paddling Club - LTP+ Thunder,83,2,02:40.7,,5
2025_GWNC,2025-09-06-R37,2025-09-06,4:18 PM,37,SD 1 DAY MIXED 500M A DIVISION FINAL,Final,500,5,2,Rusty Dragons - City of Toronto,68,3,02:40.9,,5
2025_GWNC,2025-09-06-R37,2025-09-06,4:18 PM,37,SD 1 DAY MIXED 500M A DIVISION FINAL,Final,500,6,5,DEBRA Canada Powered by Urgo Medical (DS),58,5,02:58.8,,5
2025_GWNC,2025-09-07-R37,2025-09-07,8:45 AM,37,SD MIXED 200M E DIVISION CONSOLATION FINAL,Consolation Final,200,2,59,The Flamin’ Dragonflies,78,3,01:07.3,,6
2025_GWNC,2025-09-07-R37,2025-09-07,8:45 AM,37,SD MIXED 200M E DIVISION CONSOLATION FINAL,Consolation Final,200,3,57,Dragon Babies,79,2,01:07.1,,6
2025_GWNC,2025-09-07-R37,2025-09-07,8:45 AM,37,SD MIXED 200M E DIVISION CONSOLATION FINAL,Consolation Final,200,4,55,Ready-Paddle-One,75,1,00:59.2,,6
2025_GWNC,2025-09-07-R37,2025-09-07,8:45 AM,37,SD MIXED 200M E DIVISION CONSOLATION FINAL,Consolation Final,200,5,56,Strength & Honour,77,4,01:07.3,,6
2025_GWNC,2025-09-07-R37,2025-09-07,8:45 AM,37,SD MIXED 200M E DIVISION CONSOLATION FINAL,Consolation Final,200,6,58,CAATsters Team 1 (S),52,5,01:10.3,,6
2025_GWNC,2025-09-07-R38,2025-09-07,8:45 AM,38,SD MIXED 200M E DIVISION GRAND FINAL,Grand Final,200,1,54,CAATsters Team 2 (S),53,5,01:07.5,,6
2025_GWNC,2025-09-07-R38,2025-09-07,8:54 AM,38,SD MIXED 200M E DIVISION GRAND FINAL,Grand Final,200,2,53,Ship Disturbers (S),74,,,DNS,6
2025_GWNC,2025-09-07-R38,2025-09-07,8:54 AM,38,SD MIXED 200M E DIVISION GRAND FINAL,Grand Final,200,3,51,Wilcox Warriors,47,2,01:01.9,,6
2025_GWNC,2025-09-07-R38,2025-09-07,8:54 AM,38,SD MIXED 200M E DIVISION GRAND FINAL,Grand Final,200,4,49,Serious Contenders,73,3,01:01.9,,6
2025_GWNC,2025-09-07-R38,2025-09-07,8:54 AM,38,SD MIXED 200M E DIVISION GRAND FINAL,Grand Final,200,5,50,Wild Chicks,31,1,01:00.7,,6
2025_GWNC,2025-09-07-R38,2025-09-07,8:54 AM,38,SD MIXED 200M E DIVISION GRAND FINAL,Grand Final,200,6,52,Blueberry JAM,72,4,01:05.3,,6
2025_GWNC,2025-09-07-R39,2025-09-07,8:54 AM,39,SD MIXED 200M D DIVISION CONSOLATION FINAL,Consolation Final,200,1,48,Double Double Dragons,70,1,00:56.9,,6
2025_GWNC,2025-09-07-R39,2025-09-07,9:03 AM,39,SD MIXED 200M D DIVISION CONSOLATION FINAL,Consolation Final,200,2,47,The Boulevard Blazers',13,4,00:59.9,,6
2025_GWNC,2025-09-07-R39,2025-09-07,9:03 AM,39,SD MIXED 200M D DIVISION CONSOLATION FINAL,Consolation Final,200,3,45,Northern Spirit (S),38,5,01:01.0,,6
2025_GWNC,2025-09-07-R39,2025-09-07,9:03 AM,39,SD MIXED 200M D DIVISION CONSOLATION FINAL,Consolation Final,200,4,43,Will Paddle for Food,25,2,00:57.0,,6
2025_GWNC,2025-09-07-R39,2025-09-07,9:03 AM,39,SD MIXED 200M D DIVISION CONSOLATION FINAL,Consolation Final,200,5,44,Boat Daddy,64,3,00:59.8,,6
2025_GWNC,2025-09-07-R39,2025-09-07,9:03 AM,39,SD MIXED 200M D DIVISION CONSOLATION FINAL,Consolation Final,200,6,46,Rowbots,76,6,01:02.1,,6
2025_GWNC,2025-09-07-R40,2025-09-07,9:03 AM,40,SD MIXED 200M D DIVISION GRAND FINAL,Grand Final,200,1,42,CSA Beyond 100,71,1,00:56.7,,6
2025_GWNC,2025-09-07-R40,2025-09-07,9:12 AM,40,SD MIXED 200M D DIVISION GRAND FINAL,Grand Final,200,2,41,GoPink!DC,27,3,00:59.8,,6
2025_GWNC,2025-09-07-R40,2025-09-07,9:12 AM,40,SD MIXED 200M D DIVISION GRAND FINAL,Grand Final,200,3,39,Holland Bloorview Infinite Waves,55,6,01:00.5,,6
2025_GWNC,2025-09-07-R40,2025-09-07,9:12 AM,40,SD MIXED 200M D DIVISION GRAND FINAL,Grand Final,200,4,37,OPS Uncivil Dragons,46,5,01:00.1,,6
2025_GWNC,2025-09-07-R40,2025-09-07,9:12 AM,40,SD MIXED 200M D DIVISION GRAND FINAL,Grand Final,200,5,38,Team Transplant,37,2,00:59.4,,6
2025_GWNC,2025-09-07-R40,2025-09-07,9:12 AM,40,SD MIXED 200M D DIVISION GRAND FINAL,Grand Final,200,6,40,Hail Marys,36,4,01:00.1,,6
2025_GWNC,2025-09-07-R41,2025-09-07,9:21 AM,41,SD OPEN 200M GRAND FINAL,Grand Final,200,2,5,Paddlers Anonymous Squirtle Squad (DS),63,5,00:50.8,,6
2025_GWNC,2025-09-07-R41,2025-09-07,9:21 AM,41,SD OPEN 200M GRAND FINAL,Grand Final,200,3,3,Water Vipers Asian Seamen est. 2015,85,1,00:47.0,,6
2025_GWNC,2025-09-07-R41,2025-09-07,9:21 AM,41,SD OPEN 200M GRAND FINAL,Grand Final,200,4,1,Shaka 2.0,41,2,00:47.1,,6
2025_GWNC,2025-09-07-R41,2025-09-07,9:21 AM,41,SD OPEN 200M GRAND FINAL,Grand Final,200,5,2,True North Manatees,84,3,00:47.4,,6
2025_GWNC,2025-09-07-R41,2025-09-07,9:21 AM,41,SD OPEN 200M GRAND FINAL,Grand Final,200,6,4,WeJahMin,81,4,00:49.7,,6
2025_GWNC,2025-09-07-R42,2025-09-07,9:30 AM,42,SD WOMEN'S 200M DIVISION CONSOLATION FINAL,Consolation Final,200,2,11,Wild Chicks,31,3,01:02.5,,6
2025_GWNC,2025-09-07-R42,2025-09-07,9:30 AM,42,SD WOMEN'S 200M DIVISION CONSOLATION FINAL,Consolation Final,200,3,9,Northern Spirit (S),38,4,01:02.6,,6
2025_GWNC,2025-09-07-R42,2025-09-07,9:30 AM,42,SD WOMEN'S 200M DIVISION CONSOLATION FINAL,Consolation Final,200,4,7,Holland Bloorview Infinite Waves,55,2,01:00.3,,7
2025_GWNC,2025-09-07-R42,2025-09-07,9:30 AM,42,SD WOMEN'S 200M DIVISION CONSOLATION FINAL,Consolation Final,200,5,8,Tribal Wahine,61,1,00:59.1,,7
2025_GWNC,2025-09-07-R42,2025-09-07,9:30 AM,42,SD WOMEN'S 200M DIVISION CONSOLATION FINAL,Consolation Final,200,6,10,The Boulevard Blazers',13,5,01:05.8,,7
2025_GWNC,2025-09-07-R43,2025-09-07,9:30 AM,43,SD WOMEN'S 200M DIVISION GRAND FINAL,Grand Final,200,1,6,GoPink!DC,27,5,01:00.2,,7
2025_GWNC,2025-09-07-R43,2025-09-07,9:39 AM,43,SD WOMEN'S 200M DIVISION GRAND FINAL,Grand Final,200,2,5,Hail Marys,36,6,01:01.3,,7
2025_GWNC,2025-09-07-R43,2025-09-07,9:39 AM,43,SD WOMEN'S 200M DIVISION GRAND FINAL,Grand Final,200,3,3,SheJahMin,80,4,00:55.0,,7
2025_GWNC,2025-09-07-R43,2025-09-07,9:39 AM,43,SD WOMEN'S 200M DIVISION GRAND FINAL,Grand Final,200,4,1,True North Leviathan Purple,22,1,00:51.8,,7
2025_GWNC,2025-09-07-R43,2025-09-07,9:39 AM,43,SD WOMEN'S 200M DIVISION GRAND FINAL,Grand Final,200,5,2,Nai'a,40,2,00:52.2,,7
2025_GWNC,2025-09-07-R43,2025-09-07,9:39 AM,43,SD WOMEN'S 200M DIVISION GRAND FINAL,Grand Final,200,6,4,Water Vipettes,86,3,00:54.8,,7
2025_GWNC,2025-09-07-R44,2025-09-07,9:39 AM,44,SD MIXED 200M C DIVISION CONSOLATION FINAL,Consolation Final,200,1,36,KPMG Blue Steel,32,6,00:58.2,,7
2025_GWNC,2025-09-07-R44,2025-09-07,9:48 AM,44,SD MIXED 200M C DIVISION CONSOLATION FINAL,Consolation Final,200,2,35,PwC Cruisers,33,2,00:55.9,,7
2025_GWNC,2025-09-07-R44,2025-09-07,9:48 AM,44,SD MIXED 200M C DIVISION CONSOLATION FINAL,Consolation Final,200,3,33,Google Canada Dragons,30,3,00:56.0,,7
2025_GWNC,2025-09-07-R44,2025-09-07,9:48 AM,44,SD MIXED 200M C DIVISION CONSOLATION FINAL,Consolation Final,200,4,31,Bridgepoint Blazing Paddles,51,1,00:54.8,,7
2025_GWNC,2025-09-07-R44,2025-09-07,9:48 AM,44,SD MIXED 200M C DIVISION CONSOLATION FINAL,Consolation Final,200,5,32,TOHK Lion Rock,60,4,00:56.0,,7
2025_GWNC,2025-09-07-R44,2025-09-07,9:48 AM,44,SD MIXED 200M C DIVISION CONSOLATION FINAL,Consolation Final,200,6,34,Toronto Running Club ( TRC ),42,5,00:58.0,,7
2025_GWNC,2025-09-07-R45,2025-09-07,9:48 AM,45,SD MIXED 200M C DIVISION GRAND FINAL,Grand Final,200,1,30,JETAA Fighting Carps,6,6,00:57.3,,7
2025_GWNC,2025-09-07-R45,2025-09-07,9:57 AM,45,SD MIXED 200M C DIVISION GRAND FINAL,Grand Final,200,2,29,Windburn Race Crew,34,3,00:54.6,,7
2025_GWNC,2025-09-07-R45,2025-09-07,9:57 AM,45,SD MIXED 200M C DIVISION GRAND FINAL,Grand Final,200,3,27,South Niagara Canoe Club Canal Dragons,57,5,00:56.6,,7
2025_GWNC,2025-09-07-R45,2025-09-07,9:57 AM,45,SD MIXED 200M C DIVISION GRAND FINAL,Grand Final,200,4,25,Sync or Swim,26,1,00:53.5,,7
2025_GWNC,2025-09-07-R45,2025-09-07,9:57 AM,45,SD MIXED 200M C DIVISION GRAND FINAL,Grand Final,200,5,26,Tribal Aloha,49,2,00:54.1,,7
2025_GWNC,2025-09-07-R45,2025-09-07,9:57 AM,45,SD MIXED 200M C DIVISION GRAND FINAL,Grand Final,200,6,28,York Dragons,65,4,00:55.3,,7
2025_GWNC,2025-09-07-R46,2025-09-07,9:57 AM,46,SD MIXED 200M B DIVISION CONSOLATION FINAL,Consolation Final,200,1,24,Holyship,45,2,00:53.8,,7
2025_GWNC,2025-09-07-R46,2025-09-07,10:06 AM,46,SD MIXED 200M B DIVISION CONSOLATION FINAL,Consolation Final,200,2,23,Mutha Paddlers,56,3,00:54.2,,7
2025_GWNC,2025-09-07-R46,2025-09-07,10:06 AM,46,SD MIXED 200M B DIVISION CONSOLATION FINAL,Consolation Final,200,3,21,Shiptalkers,50,5,00:54.7,,7
2025_GWNC,2025-09-07-R46,2025-09-07,10:06 AM,46,SD MIXED 200M B DIVISION CONSOLATION FINAL,Consolation Final,200,4,19,Water Vipers Performance 1X,67,1,00:53.4,,7
2025_GWNC,2025-09-07-R46,2025-09-07,10:06 AM,46,SD MIXED 200M B DIVISION CONSOLATION FINAL,Consolation Final,200,5,20,Smoke on the Water,1,4,00:54.5,,7
2025_GWNC,2025-09-07-R46,2025-09-07,10:06 AM,46,SD MIXED 200M B DIVISION CONSOLATION FINAL,Consolation Final,200,6,22,Paddlers Anonymous Dawave (DS),62,6,00:54.7,,7
2025_GWNC,2025-09-07-R47,2025-09-07,10:06 AM,47,SD MIXED 200M B DIVISION GRAND FINAL,Grand Final,200,1,18,Ronin Warriors,35,6,00:53.4,,7
2025_GWNC,2025-09-07-R47,2025-09-07,10:15 AM,47,SD MIXED 200M B DIVISION GRAND FINAL,Grand Final,200,2,17,TOHK Garlic,9,2,00:51.0,,7
2025_GWNC,2025-09-07-R47,2025-09-07,10:15 AM,47,SD MIXED 200M B DIVISION GRAND FINAL,Grand Final,200,3,15,Toronto Wyvern Club,7,4,00:52.5,,7
2025_GWNC,2025-09-07-R47,2025-09-07,10:15 AM,47,SD MIXED 200M B DIVISION GRAND FINAL,Grand Final,200,4,13,True North Leviathan Orange,18,1,00:50.4,,7
2025_GWNC,2025-09-07-R47,2025-09-07,10:15 AM,47,SD MIXED 200M B DIVISION GRAND FINAL,Grand Final,200,5,14,TOHK Chili,10,3,00:51.8,,7
2025_GWNC,2025-09-07-R47,2025-09-07,10:15 AM,47,SD MIXED 200M B DIVISION GRAND FINAL,Grand Final,200,6,16,Rusty Dragons - Barracudas,54,5,00:52.9,,7
2025_GWNC,2025-09-07-R48,2025-09-07,10:15 AM,48,SD TIM HORTONS MIXED 200M A DIVISION CONSOLATION FINAL,Consolation Final,200,1,12,Water Vipers Performance,4,6,00:52.7,,7
2025_GWNC,2025-09-07-R48,2025-09-07,10:24 AM,48,SD TIM HORTONS MIXED 200M A DIVISION CONSOLATION FINAL,Consolation Final,200,2,11,Mojos,23,4,00:51.6,,7
2025_GWNC,2025-09-07-R48,2025-09-07,10:24 AM,48,SD TIM HORTONS MIXED 200M A DIVISION CONSOLATION FINAL,Consolation Final,200,3,9,Hydroshock,15,2,00:50.0,,7
2025_GWNC,2025-09-07-R48,2025-09-07,10:24 AM,48,SD TIM HORTONS MIXED 200M A DIVISION CONSOLATION FINAL,Consolation Final,200,4,7,True North Leviathan Red,19,1,00:48.9,,7
2025_GWNC,2025-09-07-R48,2025-09-07,10:24 AM,48,SD TIM HORTONS MIXED 200M A DIVISION CONSOLATION FINAL,Consolation Final,200,5,8,Tribal Maui,48,3,00:51.4,,7
2025_GWNC,2025-09-07-R48,2025-09-07,10:24 AM,48,SD TIM HORTONS MIXED 200M A DIVISION CONSOLATION FINAL,Consolation Final,200,6,10,Bell Blue Dragons,29,5,00:52.4,,7
2025_GWNC,2025-09-07-R49,2025-09-07,10:24 AM,49,SD TIM HORTONS MIXED 200M A DIVISION GRAND FINAL,Grand Final,200,1,6,MOFOS,39,,,,7
2025_GWNC,2025-09-07-R49,2025-09-07,10:33 AM,49,SD TIM HORTONS MIXED 200M A DIVISION GRAND FINAL,Grand Final,200,2,5,True North Leviathan Gold,20,,,,7
2025_GWNC,2025-09-07-R49,2025-09-07,10:33 AM,49,SD TIM HORTONS MIXED 200M A DIVISION GRAND FINAL,Grand Final,200,3,3,Water Vipers Masters powered by Afterburn Fitness,3,,,,7
2025_GWNC,2025-09-07-R49,2025-09-07,10:33 AM,49,SD TIM HORTONS MIXED 200M A DIVISION GRAND FINAL,Grand Final,200,4,1,True North Leviathan Black,21,,,,7
2025_GWNC,2025-09-07-R49,2025-09-07,10:33 AM,49,SD TIM HORTONS MIXED 200M A DIVISION GRAND FINAL,Grand Final,200,5,2,Shockwave DBC,14,,,,7
2025_GWNC,2025-09-07-R49,2025-09-07,10:33 AM,49,SD TIM HORTONS MIXED 200M A DIVISION GRAND FINAL,Grand Final,200,6,4,Peppers UA,69,,,,7
2025_GWNC,2025-09-07-R50,2025-09-07,10:57 AM,50,SD MIXED 500M E DIVISION SEMI-FINAL #1,Semi-Final,500,2,58,CAATsters Team 1 (S),52,5,02:58.4,,7
2025_GWNC,2025-09-07-R50,2025-09-07,10:57 AM,50,SD MIXED 500M E DIVISION SEMI-FINAL #1,Semi-Final,500,4,50,Wild Chicks,31,1,02:44.3,,8
2025_GWNC,2025-09-07-R50,2025-09-07,10:57 AM,50,SD MIXED 500M E DIVISION SEMI-FINAL #1,Semi-Final,500,5,51,Wilcox Warriors,47,2,02:44.4,,8
2025_GWNC,2025-09-07-R50,2025-09-07,10:57 AM,50,SD MIXED 500M E DIVISION SEMI-FINAL #1,Semi-Final,500,6,55,Ready-Paddle-One,75,3,02:45.7,,8
2025_GWNC,2025-09-07-R51,2025-09-07,10:57 AM,51,SD MIXED 500M E DIVISION SEMI-FINAL #2,Semi-Final,500,1,59,The Flamin’ Dragonflies,78,6,02:56.7,,8
2025_GWNC,2025-09-07-R51,2025-09-07,11:09 AM,51,SD MIXED 500M E DIVISION SEMI-FINAL #2,Semi-Final,500,2,57,Dragon Babies,79,5,02:50.9,,8
2025_GWNC,2025-09-07-R51,2025-09-07,11:09 AM,51,SD MIXED 500M E DIVISION SEMI-FINAL #2,Semi-Final,500,3,53,Ship Disturbers (S),74,4,02:46.8,,8
2025_GWNC,2025-09-07-R51,2025-09-07,11:09 AM,51,SD MIXED 500M E DIVISION SEMI-FINAL #2,Semi-Final,500,4,49,Serious Contenders,73,3,02:36.9,,8
2025_GWNC,2025-09-07-R51,2025-09-07,11:09 AM,51,SD MIXED 500M E DIVISION SEMI-FINAL #2,Semi-Final,500,5,52,Blueberry JAM,72,1,02:28.8,,8
2025_GWNC,2025-09-07-R51,2025-09-07,11:09 AM,51,SD MIXED 500M E DIVISION SEMI-FINAL #2,Semi-Final,500,6,56,Strength & Honour,77,2,02:33.3,,8
2025_GWNC,2025-09-07-R52,2025-09-07,11:09 AM,52,SD MIXED 500M D DIVISION SEMI-FINAL #1,Semi-Final,500,1,47,The Boulevard Blazers',13,6,02:41.8,,8
2025_GWNC,2025-09-07-R52,2025-09-07,11:21 AM,52,SD MIXED 500M D DIVISION SEMI-FINAL #1,Semi-Final,500,2,46,Rowbots,76,4,02:39.9,,8
2025_GWNC,2025-09-07-R52,2025-09-07,11:21 AM,52,SD MIXED 500M D DIVISION SEMI-FINAL #1,Semi-Final,500,3,42,CSA Beyond 100,71,1,02:27.3,,8
2025_GWNC,2025-09-07-R52,2025-09-07,11:21 AM,52,SD MIXED 500M D DIVISION SEMI-FINAL #1,Semi-Final,500,4,38,Team Transplant,37,2,02:34.1,,8
2025_GWNC,2025-09-07-R52,2025-09-07,11:21 AM,52,SD MIXED 500M D DIVISION SEMI-FINAL #1,Semi-Final,500,5,39,Holland Bloorview Infinite Waves,55,3,02:35.7,,8
2025_GWNC,2025-09-07-R52,2025-09-07,11:21 AM,52,SD MIXED 500M D DIVISION SEMI-FINAL #1,Semi-Final,500,6,43,Will Paddle for Food,25,5,02:40.3,,8
2025_GWNC,2025-09-07-R53,2025-09-07,11:21 AM,53,SD MIXED 500M D DIVISION SEMI-FINAL #2,Semi-Final,500,1,48,Double Double Dragons,70,3,02:37.2,,8
2025_GWNC,2025-09-07-R53,2025-09-07,11:33 AM,53,SD MIXED 500M D DIVISION SEMI-FINAL #2,Semi-Final,500,2,45,Northern Spirit (S),38,4,02:37.2,,8
2025_GWNC,2025-09-07-R53,2025-09-07,11:33 AM,53,SD MIXED 500M D DIVISION SEMI-FINAL #2,Semi-Final,500,3,41,GoPink!DC,27,6,02:39.5,,8
2025_GWNC,2025-09-07-R53,2025-09-07,11:33 AM,53,SD MIXED 500M D DIVISION SEMI-FINAL #2,Semi-Final,500,4,37,OPS Uncivil Dragons,46,1,02:28.9,,8
2025_GWNC,2025-09-07-R53,2025-09-07,11:33 AM,53,SD MIXED 500M D DIVISION SEMI-FINAL #2,Semi-Final,500,5,40,Hail Marys,36,5,02:38.4,,8
2025_GWNC,2025-09-07-R53,2025-09-07,11:33 AM,53,SD MIXED 500M D DIVISION SEMI-FINAL #2,Semi-Final,500,6,44,Boat Daddy,64,2,02:34.5,,8
2025_GWNC,2025-09-07-R54,2025-09-07,11:33 AM,54,SD MIXED 500M C DIVISION SEMI-FINAL #1,Semi-Final,500,1,35,PwC Cruisers,33,6,02:31.2,,8
2025_GWNC,2025-09-07-R54,2025-09-07,11:45 AM,54,SD MIXED 500M C DIVISION SEMI-FINAL #1,Semi-Final,500,2,34,Toronto Running Club ( TRC ),42,5,02:29.9,,8
2025_GWNC,2025-09-07-R54,2025-09-07,11:45 AM,54,SD MIXED 500M C DIVISION SEMI-FINAL #1,Semi-Final,500,3,30,JETAA Fighting Carps,6,4,02:25.2,,8
2025_GWNC,2025-09-07-R54,2025-09-07,11:45 AM,54,SD MIXED 500M C DIVISION SEMI-FINAL #1,Semi-Final,500,4,26,Tribal Aloha,49,2,02:23.6,,8
2025_GWNC,2025-09-07-R54,2025-09-07,11:45 AM,54,SD MIXED 500M C DIVISION SEMI-FINAL #1,Semi-Final,500,5,27,South Niagara Canoe Club Canal Dragons,57,1,02:23.1,,8
2025_GWNC,2025-09-07-R54,2025-09-07,11:45 AM,54,SD MIXED 500M C DIVISION SEMI-FINAL #1,Semi-Final,500,6,31,Bridgepoint Blazing Paddles,51,3,02:24.1,,8
2025_GWNC,2025-09-07-R55,2025-09-07,11:45 AM,55,SD MIXED 500M C DIVISION SEMI-FINAL #2,Semi-Final,500,1,36,KPMG Blue Steel,32,6,02:36.4,,8
2025_GWNC,2025-09-07-R55,2025-09-07,11:57 AM,55,SD MIXED 500M C DIVISION SEMI-FINAL #2,Semi-Final,500,2,33,Google Canada Dragons,30,5,02:29.1,,8
2025_GWNC,2025-09-07-R55,2025-09-07,11:57 AM,55,SD MIXED 500M C DIVISION SEMI-FINAL #2,Semi-Final,500,3,29,Windburn Race Crew,34,2,02:21.7,,8
2025_GWNC,2025-09-07-R55,2025-09-07,11:57 AM,55,SD MIXED 500M C DIVISION SEMI-FINAL #2,Semi-Final,500,4,25,Sync or Swim,26,1,02:20.8,,8
2025_GWNC,2025-09-07-R55,2025-09-07,11:57 AM,55,SD MIXED 500M C DIVISION SEMI-FINAL #2,Semi-Final,500,5,28,York Dragons,65,3,02:23.4,,8
2025_GWNC,2025-09-07-R55,2025-09-07,11:57 AM,55,SD MIXED 500M C DIVISION SEMI-FINAL #2,Semi-Final,500,6,32,TOHK Lion Rock,60,4,02:28.5,,8
2025_GWNC,2025-09-07-R56,2025-09-07,11:57 AM,56,SD MIXED 500M B DIVISION SEMI-FINAL #1,Semi-Final,500,1,23,Mutha Paddlers,56,6,02:22.9,,8
2025_GWNC,2025-09-07-R56,2025-09-07,12:09 PM,56,SD MIXED 500M B DIVISION SEMI-FINAL #1,Semi-Final,500,2,22,Paddlers Anonymous Dawave (DS),62,4,02:19.2,,8
2025_GWNC,2025-09-07-R56,2025-09-07,12:09 PM,56,SD MIXED 500M B DIVISION SEMI-FINAL #1,Semi-Final,500,3,18,Ronin Warriors,35,5,02:20.2,,8
2025_GWNC,2025-09-07-R56,2025-09-07,12:09 PM,56,SD MIXED 500M B DIVISION SEMI-FINAL #1,Semi-Final,500,4,14,TOHK Chili,10,1,02:16.2,,8
